Year;Banking_Crisis;Systemic_Crisis;Domestic_Debt_In_Default;Sovereign_External_Debt_In_Default;Currency_Crisis;Inflation_Crisis
1970;0;0;0;0;0;0
1970;0;0;0;0;1;0
1970;0;0;0;0;1;0
1970;0;0;0;0;1;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;1;1
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;1;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;n/a;n/a;1;1
1970;0;0;0;1;0;0
1970;0;0;0;1;0;0
1970;n/a;0;n/a;n/a;0;
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;1;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;1;1;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;n/a;0;n/a;n/a;0;
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;0;0;1;0
1970;0;0;0;0;0;0
1970;0;0;0;0;0;0
1970;0;0;1;1;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;1
1971;0;0;0;0;1;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;1;1
1971;0;0;0;0;0;0
1971;0;0;0;0;0;1
1971;0;0;0;0;1;1
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;1;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;1;1;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;n/a;n/a;0;0
1971;0;0;0;1;0;0
1971;0;0;0;0;0;0
1971;n/a;0;n/a;n/a;0;
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;1;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;1;1;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;n/a;0;n/a;n/a;0;
1971;0;0;0;0;1;0
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;0;0;1;0
1971;0;0;0;0;0;0
1971;0;0;0;0;1;0
1971;1;0;0;0;1;1
1971;0;0;0;0;0;0
1971;0;0;0;0;0;0
1971;0;0;1;1;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;1;0
1972;0;0;0;0;1;1
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;1;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;1;1;1
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;1;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;n/a;n/a;0;0
1972;0;0;0;1;0;0
1972;0;0;0;0;0;0
1972;n/a;0;n/a;n/a;0;
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;1;1;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;n/a;0;n/a;n/a;0;
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;0;0;1;1
1972;0;0;0;0;0;0
1972;0;0;0;0;0;0
1972;0;0;1;1;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;1;0
1973;0;0;0;0;1;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;1;1;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;1;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;1;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;n/a;n/a;0;0
1973;0;0;0;1;0;1
1973;0;0;0;0;0;1
1973;n/a;0;n/a;n/a;0;
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;1;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;1;0
1973;0;0;1;1;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;n/a;0;n/a;n/a;0;
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;0;0;0;1
1973;0;0;0;0;0;0
1973;0;0;0;0;0;0
1973;0;0;1;1;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;1
1974;0;0;0;0;1;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;1;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;1;1;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;1;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;1;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;n/a;n/a;1;1
1974;0;0;0;1;0;1
1974;0;0;0;0;0;1
1974;n/a;0;n/a;n/a;0;
1974;0;0;0;0;0;1
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;1;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;0;0
1974;0;0;1;1;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;n/a;0;n/a;n/a;0;
1974;0;0;0;0;0;0
1974;0;0;0;0;0;1
1974;0;0;0;0;1;0
1974;0;0;0;0;0;0
1974;1;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;0;0;1;1
1974;0;0;0;0;0;0
1974;0;0;0;0;0;0
1974;0;0;1;1;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;1
1975;0;0;0;0;0;1
1975;0;0;0;0;1;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;1
1975;0;0;0;0;1;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;1;2;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;n/a;n/a;1;1
1975;0;0;0;1;0;0
1975;0;0;0;0;0;0
1975;n/a;0;n/a;n/a;0;
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;1;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;1;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;1;1;1;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;n/a;0;n/a;n/a;0;
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;1;0;0;0;1;1
1975;0;0;0;0;1;0
1975;0;0;0;0;2;1
1975;0;0;0;0;0;0
1975;0;0;0;0;0;0
1975;0;0;1;1;0;0
1976;0;0;0;0;0;0
1976;0;0;1;0;0;1
1976;0;0;0;0;0;1
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;1
1976;0;0;0;0;0;0
1976;1;1;0;0;0;0
1976;1;1;0;0;1;1
1976;0;0;0;0;0;0
1976;0;0;0;0;1;1
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;1
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;n/a;n/a;1;1
1976;0;0;0;1;0;0
1976;0;0;0;0;0;0
1976;n/a;0;n/a;n/a;0;
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;1;1
1976;0;0;0;0;0;0
1976;0;0;0;0;0;1
1976;0;0;0;0;0;0
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;1;1;1
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;1;1;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;n/a;0;n/a;n/a;0;
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;1;0;0;0;1;0
1976;0;0;0;0;0;0
1976;0;0;0;0;1;1
1976;0;0;0;0;0;0
1976;0;0;0;0;0;0
1976;0;0;1;1;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;1
1977;0;0;0;0;0;1
1977;0;0;0;0;1;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;1;1
1977;0;0;0;0;0;0
1977;1;1;0;0;0;0
1977;1;1;0;0;1;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;1;0;0;0;0;0
1977;0;0;0;0;0;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;n/a;n/a;1;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;n/a;0;n/a;n/a;0;
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;1;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;1;0
1977;0;0;0;0;0;0
1977;0;0;1;1;0;0
1977;0;0;0;0;0;0
1977;1;0;0;0;0;0
1977;1;1;0;0;1;1
1977;0;0;0;0;1;0
1977;0;0;0;0;1;0
1977;n/a;0;n/a;n/a;0;
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;1;1
1977;0;0;0;0;0;0
1977;0;0;0;0;0;0
1977;0;0;0;0;1;1
1977;0;0;0;0;0;0
1977;0;0;0;0;1;0
1977;0;0;1;1;1;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;1
1978;0;0;0;0;0;1
1978;0;0;0;0;1;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;1;1
1978;0;0;0;0;0;0
1978;1;1;0;0;0;0
1978;0;0;0;0;1;1
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;1;0;0;0;0;0
1978;0;0;0;0;1;1
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;n/a;n/a;1;1
1978;0;0;0;0;0;0
1978;0;0;0;0;1;0
1978;n/a;0;n/a;n/a;0;
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;1;1;1
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;1;1;0;0
1978;0;0;0;0;0;0
1978;1;0;0;0;0;0
1978;1;1;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;n/a;0;n/a;n/a;0;
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;1;0
1978;0;0;0;1;1;1
1978;0;0;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;0;0;1;1
1978;1;1;0;0;0;0
1978;0;0;0;0;0;0
1978;0;0;1;1;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;1
1979;0;0;0;0;0;1
1979;0;0;0;0;1;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;1;1
1979;0;0;0;0;1;1
1979;0;0;0;0;0;0
1979;1;1;0;0;0;0
1979;0;0;0;0;1;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;1;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;1;0;0;0;0;0
1979;0;0;1;0;0;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;n/a;n/a;1;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;1
1979;n/a;0;n/a;n/a;0;
1979;0;0;0;0;0;0
1979;0;0;0;0;1;0
1979;0;0;0;0;0;0
1979;0;0;0;0;1;0
1979;0;0;0;0;0;0
1979;0;0;0;0;1;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;1;1;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;1
1979;0;0;0;0;1;1
1979;0;0;0;0;0;0
1979;0;0;0;0;1;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;1;1;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;1;1;0;0;0;0
1979;0;0;0;1;0;0
1979;0;0;0;0;0;0
1979;n/a;0;n/a;n/a;0;
1979;0;0;0;0;0;0
1979;1;0;0;0;0;0
1979;0;0;0;1;0;0
1979;0;0;0;1;1;1
1979;0;0;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;0;0;1;1
1979;1;1;0;0;0;0
1979;0;0;0;0;0;0
1979;0;0;1;1;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;1
1980;1;1;0;0;0;1
1980;0;0;0;0;1;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;1;0;1
1980;0;0;0;0;1;1
1980;0;0;0;0;0;0
1980;1;1;0;0;0;0
1980;0;0;0;0;0;1
1980;0;0;0;0;0;0
1980;0;0;0;0;1;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;1
1980;0;0;0;0;0;0
1980;0;1;0;0;0;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;1
1980;0;0;0;0;1;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;n/a;n/a;1;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;n/a;0;n/a;n/a;0;0
1980;0;0;0;0;0;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;1;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;1
1980;0;0;0;0;0;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;1;0;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;1
1980;0;0;0;1;1;1
1980;0;1;0;0;0;0
1980;0;0;0;0;1;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;1;1;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;1;1;0;0;0;0
1980;0;0;0;0;1;1
1980;0;0;0;0;0;0
1980;n/a;0;n/a;n/a;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;1;0;0
1980;0;0;0;0;1;1
1980;0;0;0;0;0;0
1980;0;0;0;0;0;0
1980;0;0;0;0;1;1
1980;1;1;0;0;0;1
1980;0;0;0;0;0;0
1980;0;0;1;1;0;0
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;1;1;0;0;0;1
1981;0;0;0;0;1;0
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;0;0;0;1;0;1
1981;0;0;0;0;1;1
1981;0;0;0;0;0;0
1981;1;1;0;1;0;0
1981;1;0;0;0;0;0
1981;0;0;0;0;0;0
1981;0;0;0;0;1;1
1981;0;0;0;1;1;1
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;0;0;1;0;0;0
1981;1;1;0;0;0;0
1981;1;1;0;0;0;0
1981;0;0;1;0;0;0
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;0;0;0;0;0;1
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;0;0;0;1;0;0
1981;0;0;0;0;0;0
1981;0;0;n/a;n/a;1;1
1981;0;0;0;0;0;0
1981;0;0;0;0;0;0
1981;n/a;0;n/a;n/a;0;1
